,2015/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016/Annual,2016,,,2016,2016/Annual
(주)녹십자,"1,731.53","1,220.76","14,266,473,000.00","14,266,473,000.00",150.7,3.69,3.41,"630,821,026,000.00",1.32,13.17,44.88,"62,902,751,000.00",265.41,"1,033,113,771,000.00",2.09,"523,625,830.00",(주)녹십자홀딩스(50.06),"1,992.00",대기업,4,"1,834,786,466,000.00"
(주)바이오제네틱스,-,-,,,841.29,3.73,3.13,"12,032,773,000.00",1.3,-10.09,6.13,"-1,062,790,000.00","1,148.12","12,830,029,000.00",-5.43,"111,565,470.00",김성훈(35.86),70,중소기업,4,"60,458,000,000.00"
(주)바이오빌,-,-,,,389.16,5.83,5.65,"-7,189,324,000.00",0.73,-0.08,41.41,"-6,368,206,000.00",441,"21,650,373,000.00",34.68,"309,291,040.00",장위(10.80),71,중소기업,6,"141,023,241,450.00"
한일화학공업(주),120,150,"526,500,000.00","526,500,000.00",404.87,7.04,4.17,"91,944,844,000.00",0.9,-2.75,16.31,"4,611,825,000.00",824.03,"88,647,112,000.00",4.54,"844,258,210.00",윤성진(36.36),110,중소기업,3,"51,421,500,000.00"
(주)한국카본,120.84,121.31,"5,332,881,000.00","5,332,881,000.00",398.1,6.29,3.59,"238,677,907,000.00",1.02,5.74,17.98,"16,224,567,000.00",538.24,"255,166,979,000.00",11.41,"528,296,020.00",조문수(17.94),438,대기업,2,"265,962,579,850.00"
이연제약(주),300,350,"4,515,000,000.00","4,515,000,000.00",512.43,2.15,5.68,"119,795,428,000.00",1.39,6.41,17,"10,701,369,000.00",624.82,"121,847,220,000.00",-17.78,"358,374,180.00",유용환(31.73),470,대기업,2,"375,390,000,000.00"
(주)동진쎄미켐,60,60,"2,845,936,000.00","2,845,936,000.00",42.92,6.29,13.08,"80,049,152,000.00",1.11,9.39,204.95,"18,611,660,000.00",56.79,"642,548,080,000.00",12.77,"613,118,400.00",동진홀딩스(주)(28.76),"1,188.00",대기업,6,"479,065,856,300.00"
한창산업(주),99.42,119.3,"620,382,000.00","620,382,000.00","1,034.27",4.43,4.31,"46,142,336,000.00",0.97,-0.66,8.39,"2,026,042,000.00","1,622.65","47,474,017,000.00",3.07,"668,648,130.00",강호익(15.87),78,중소기업,3,"45,448,000,000.00"
(주)한국큐빅,49.49,24.75,"244,738,000.00","244,738,000.00",728.4,3.36,17.21,"37,506,979,000.00",1.28,12.97,7.02,"678,606,000.00",761.88,"19,730,981,000.00",0.08,"139,936,040.00",삼영무역(주)(17.32),150,대기업,3,"40,450,100,000.00"
(주)경보제약,275,200,"4,781,372,000.00","4,781,372,000.00",75.17,3.87,3.85,"77,090,267,000.00",0.99,4.88,57.44,"12,705,930,000.00",140.58,"186,726,170,000.00",5.36,"448,860,990.00",(주)종근당홀딩스(33.36),479,대기업,4,"333,500,697,000.00"
(주)행남사,-,-,,,96.51,1.95,2.07,"-23,420,842,000.00",0.91,-28.47,166.9,"-22,778,906,000.00",158.78,"27,950,372,000.00",-35.79,"314,049,120.00",(주)와이디통상(8.61),27,중소기업,8,"76,073,602,345.00"
삼광글라스(주),750,750,"3,640,814,000.00","3,640,814,000.00",31.6,4,2.27,"202,255,840,000.00",0.39,-6.18,165.13,"-2,032,064,000.00",67.32,"278,126,586,000.00",-2.61,"549,657,280.00",이복영(22.04),549,대기업,7,"325,246,006,000.00"
조선내화(주),"3,250.00","2,843.75","11,375,000,000.00","11,375,000,000.00",87.72,4.99,5.51,"362,468,815,000.00",0.43,-2.67,34.8,"11,036,259,000.00",141.37,"455,717,223,000.00",5.76,"818,163,780.00",이인옥(19.32),628,대기업,4,"342,800,000,000.00"
한국내화(주),46.5,23.25,"531,591,000.00","531,591,000.00",60.62,7.1,9.31,"69,270,025,000.00",0.86,-3.43,90.31,"5,731,696,000.00",100.84,"258,404,974,000.00",6.48,"410,166,630.00",김근수(21.68),608,대기업,5,"71,906,122,640.00"
두산건설(주),-,-,,,69.61,0.79,22.57,"-88,267,220,000.00",1.41,7.53,172.56,"-371,528,020,000.00",72.29,"1,274,565,798,000.00",-24.31,"1,075,582,950.00",두산중공업(주)(52.54),"1,115.00",대기업,8,"225,506,025,360.00"
대림비앤코(주),130,130,"2,167,391,000.00","2,167,391,000.00",115.54,3.18,5.89,"127,777,596,000.00",2.1,14.48,81.1,"8,841,760,000.00",167.73,"196,442,878,000.00",6.87,"236,393,350.00",이해영(33.68),836,대기업,4,"129,128,927,760.00"
대림씨엔에스(주),,600,"7,639,168,000.00","7,639,168,000.00",187.06,3.5,11.45,"201,876,023,000.00",0.7,-3.84,31.25,"37,515,485,000.00",219.42,"284,093,265,000.00",45.02,"959,774,540.00",대림산업(주)(50.81),225,대기업,2,"250,819,355,900.00"
아이에스동서(주),500,"1,000.00","30,718,467,000.00","30,718,467,000.00",140.97,6.84,2.41,"489,946,370,000.00",1.45,97.28,103.25,"212,335,774,000.00",236.44,"1,538,978,855,000.00",61.06,"1,247,146,560.00",아이에스지주(주)(44.74),"1,310.00",대기업,5,"1,368,454,779,450.00"
(주)동양,100,44.02,"10,608,332,000.00","10,608,332,000.00",784.93,1.96,9.25,"343,874,886,000.00",0.72,9.72,7.93,"12,055,346,000.00",860.71,"372,771,548,000.00",-11.72,"847,208,060.00",유진기업(주)(22.81),446,대기업,4,"727,341,201,055.00"
성신양회(주),-,-,,,43.12,2.71,14.55,"188,157,758,000.00",1.63,0.44,217.44,"12,645,006,000.00",52.07,"653,607,912,000.00",4.13,"940,443,040.00",김태현(11.98),629,대기업,5,"175,392,428,760.00"
쌍용양회공업(주),-,747.22,"87,905,407,000.00","87,905,407,000.00",53.09,6.12,20.57,"296,235,833,000.00",0.85,-0.34,67.14,"134,926,372,000.00",62.14,"1,411,403,635,000.00",31.19,"1,561,287,210.00",한앤코시멘트홀딩스(유)(71.89),"1,226.00",대기업,4,"1,300,836,814,900.00"
태원물산(주),86.84,96.49,"733,311,000.00","733,311,000.00",277.65,5.21,17.69,"14,185,009,000.00",1.15,4.32,37.72,"1,430,527,000.00",297.29,"31,807,062,000.00",2.21,"530,117,700.00",강백영(8.39),49,중소기업,3,"32,604,000,000.00"
한일홀딩스(주),"1,379.07","1,471.01","11,099,221,000.00","11,099,221,000.00",241.24,4.02,11.93,"1,353,354,420,000.00",0.96,2.32,36.94,"72,372,401,000.00",275.25,"1,067,791,361,000.00",3.64,"1,733,427,530.00",허기호(9.47),24,대기업,4,"573,443,788,000.00"
(주)모헨즈,-,-,,,83.75,3.98,26.88,"1,739,393,000.00",1.15,4.65,147.33,"204,188,000.00",93.33,"41,563,233,000.00",1.92,"513,126,330.00",김기수(32.01),74,중소기업,4,"50,505,000,000.00"
한일현대시멘트(주),-,-,,,110.88,3.9,11.95,"-156,558,367,000.00",0.2,4.31,263.57,"-149,981,643,000.00",132.28,"378,856,008,000.00",361.84,"984,041,580.00",하나유비에스자산운용(주)(22.43),405,대기업,6,"462,535,814,400.00"
(주)벽산,56.12,29.71,"2,037,198,000.00","2,037,198,000.00",145.56,4.21,30.92,"166,611,796,000.00",1.42,0.25,62.21,"23,144,814,000.00",152.96,"294,713,122,000.00",5.91,"909,608,400.00",김희철(8.80),358,대기업,2,"319,489,600,000.00"
(주)일신석재,-,-,,,94.35,4.21,4.04,"11,892,682,000.00",1.32,5.98,55.57,"-2,242,721,000.00",146.53,"42,050,477,000.00",-3.96,"539,108,680.00",(재)세계기독교통일신령협회유지(41.32),81,중소기업,6,"107,277,404,850.00"
아세아(주),"1,301.77","1,301.77","2,852,214,000.00","2,852,214,000.00",417.83,14,,"643,307,140,000.00",0.36,-2.46,9.34,"6,723,577,000.00",417.83,"14,936,289,000.00",1.22,"1,357,844,450.00",이병무(20.57),12,대기업,3,"225,675,472,000.00"
(주)디아이,45.52,45.52,"1,433,582,000.00","1,433,582,000.00",93.58,12.15,7.34,"47,471,224,000.00",1.66,-10.26,45.94,"-2,036,574,000.00",126.48,"52,288,689,000.00",-3.46,"425,111,290.00",박원덕(10.90),155,대기업,6,"148,192,373,425.00"
(주)금비,809.5,971.4,"971,400,000.00","971,400,000.00",59.97,4.81,10.47,"65,146,689,000.00",0.49,7.15,93.49,"6,032,090,000.00",82.99,"100,327,539,000.00",6.34,"406,184,370.00",(주)금비(19.05),251,대기업,4,"90,900,000,000.00"
제일연마공업(주),120,120,"1,200,000,000.00","1,200,000,000.00",223.42,7.32,5.41,"65,509,247,000.00",0.88,-1.67,20.6,"3,061,463,000.00",319.37,"72,035,073,000.00",3.03,"900,438,410.00",오유인(38.57),65,대기업,3,"62,300,000,000.00"
(주)국영지앤엠,-,-,,,218.22,3.82,19.09,"19,274,634,000.00",1.27,28.3,29.89,"385,503,000.00",252.94,"51,456,556,000.00",3.24,"455,367,750.00",최재원(11.00),114,중소기업,5,"75,150,981,055.00"
(주)유니온,64.9,62.84,"981,014,000.00","981,014,000.00",144.54,4.04,6.99,"91,393,017,000.00",0.93,-7.88,31.47,"639,677,000.00",194.12,"92,313,119,000.00",1.87,"408,465,130.00",이건영(24.55),230,대기업,4,"62,602,592,190.00"
(주)대성엘텍,-,-,,,66.45,15.77,17.06,"-7,305,022,000.00",0.81,1.78,120.32,"2,743,431,000.00",106.92,"352,277,390,000.00",81.77,"584,207,940.00",STIC PrivateEquity Fund III L.(47.17),616,대기업,5,"110,014,484,280.00"
한솔피엔에스(주),15,15,"307,395,000.00","307,395,000.00",124.95,3.46,38.58,"7,947,450,000.00",1.58,-3.56,207.44,"1,230,488,000.00",132.28,"234,145,212,000.00",-22.88,"1,153,424,690.00",한솔홀딩스(주)(46.07),205,대기업,5,"42,625,464,960.00"
이화전기공업(주),-,-,,,90.17,3.98,3.54,"-4,613,320,000.00",0.74,11.67,38.9,"-4,343,398,000.00",142.48,"45,745,866,000.00",33.16,"272,296,820.00",최완식(3.60),159,중소기업,6,"126,096,978,040.00"
(주)오리엔탈정공,-,-,,,73.64,14.25,8.92,"-221,404,334,000.00",0.44,-30.29,165.85,"-7,478,563,000.00",97.74,"82,027,963,000.00",-24.62,"759,518,180.00",한국산업은행(27.96),270,대기업,7,"85,349,245,800.00"
(주)에코마이스터,,,,,88.82,0.71,18.89,"22,850,768,000.00",1.22,-39.66,175.16,"526,074,000.00",91.68,"19,968,159,000.00",17.94,"165,026,110.00",기타(55.07),95,중소기업,7,
써니전자(주),-,-,,,509.89,5.06,7.71,"-6,498,117,000.00",1.26,-2.92,13.12,"1,417,469,000.00",566.84,"20,146,158,000.00",26.49,"261,638,420.00",곽경훈(6.91),56,중소기업,3,"119,027,588,400.00"
부산산업(주),250,250,"264,000,000.00","264,000,000.00",124.07,3.95,89.2,"19,286,675,000.00",0.78,1.82,30.41,"1,139,507,000.00",128.71,"32,206,767,000.00",2.72,"785,530,900.00",김영일(51.75),45,대기업,3,"41,764,800,000.00"
(주)동서,667.13,667.13,"66,512,590,000.00","66,512,590,000.00","1,089.13",9.18,14.33,"1,058,340,692,000.00",0.72,0.96,10.65,"119,036,898,000.00","1,152.65","466,716,608,000.00",4.97,"1,830,261,210.00",김상헌(20.33),266,대기업,2,"2,746,735,000,000.00"
(주)서산,"1,000.00",0.5,"500,000,000.00","500,000,000.00",663.58,4.92,19.82,"35,756,679,000.00",0.58,-7.3,9.7,"2,366,409,000.00",705.79,"34,610,856,000.00",5.38,"295,819,280.00",염종학(60.02),92,중소기업,2,"96,400,000,000.00"
진원생명과학(주),-,-,,,147.83,3.28,9.98,"-17,379,238,000.00",1.09,6.64,81.41,"-17,095,652,000.00",156.31,"25,725,396,000.00",-12.67,"829,851,480.00","VGXPHARMACEUTICALS,LLC(10.18)",37,중소기업,8,"189,703,315,250.00"
일진디스플레이(주),-,-,,,48.42,7.19,11.06,"57,730,151,000.00",1.7,-45.93,141.16,"-66,684,182,000.00",60.62,"168,807,905,000.00",-51.15,"375,128,680.00",허진규(25.11),418,대기업,8,"146,951,943,600.00"
(주)인텔리안테크놀로지스,,100,"716,511,000.00","716,511,000.00",326.57,2.62,7.68,"27,048,063,000.00",1.42,46.41,47.78,"6,993,746,000.00",392.62,"72,172,868,000.00",109.58,"319,348,970.00",성상엽(24.44),311,중소기업,4,"116,433,037,500.00"
(주)에코마케팅,,207.71,"1,688,415,000.00","1,688,415,000.00",765.32,5.45,,"31,529,838,000.00",1.77,-15.43,14.8,"6,747,177,000.00",765.32,"16,630,255,000.00",172.11,"152,571,150.00",김철웅(54.08),172,중소기업,3,"178,422,133,450.00"
일진다이아몬드(주),149.94,99.96,"1,127,313,000.00","1,127,313,000.00",146.67,4.9,3.02,"77,729,091,000.00",1.38,-1.5,45.41,"4,133,232,000.00",238.95,"85,637,760,000.00",4.22,"197,322,030.00",일진홀딩스(주)(61.80),394,대기업,2,"100,486,757,250.00"
에스맥(주),-,-,,,167.28,2.47,58.07,"60,442,379,000.00",1.37,-49.32,69.66,"10,728,434,000.00",170.15,"111,541,535,000.00",55.59,"1,199,371,340.00",러더포드1호조합(12.34),78,대기업,6,"137,719,389,860.00"
(주)에스엔텍비엠,-,-,,,273.17,3.06,33.9,"19,099,697,000.00",1.09,19.32,72.53,"806,038,000.00",293.96,"66,644,575,000.00",2.62,"595,040,850.00",안경준(38.44),175,중소기업,5,"112,254,951,150.00"
(주)제주항공,400,500,"13,147,129,000.00","13,147,129,000.00",164.28,35.04,103.64,"51,167,174,000.00",0.62,22.95,120.62,"53,209,034,000.00",167.46,"747,613,396,000.00",17.4,"404,771,740.00",AK홀딩스(주)(56.36),"3,337.00",대기업,5,"659,985,875,800.00"
이구산업(주),-,50,"1,672,039,000.00","1,672,039,000.00",42.61,5.26,2.99,"18,545,440,000.00",0.6,-6.19,159.3,"4,499,790,000.00",91.85,"197,534,880,000.00",4.16,"1,266,249,230.00",손인국(24.95),157,대기업,8,"81,598,480,000.00"
고려제강(주),349.92,349.92,"6,298,591,000.00","6,298,591,000.00",68.7,3.15,5.92,"1,010,015,379,000.00",0.85,-11.8,33.78,"31,257,345,000.00",95.83,"449,611,059,000.00",2.45,"475,778,900.00",홍영철(18.48),861,대기업,2,"722,700,000,000.00"
(주)대륙제관,90,120,"1,908,384,000.00","1,908,384,000.00",138.93,5.52,7.72,"74,926,309,000.00",0.66,-9.2,59.19,"14,509,605,000.00",197.48,"186,222,141,000.00",16.59,"416,604,340.00",박봉국(9.79),441,대기업,3,"107,982,721,210.00"
동국제강(주),-,126.76,"14,003,649,000.00","14,003,649,000.00",44.16,5.1,9.47,"1,138,040,289,000.00",1.67,-0.55,135.88,"48,882,190,000.00",61.47,"4,464,952,576,000.00",1.92,"1,773,213,890.00",제이에프이스틸인터내셔널유럽(14.13),"2,574.00",대기업,7,"1,054,163,613,100.00"
동양철관(주),-,-,,,56.95,2.97,6.24,"8,148,803,000.00",1.7,-27.78,83.62,"-15,937,791,000.00",86.09,"103,877,268,000.00",-9.93,"641,217,700.00",동국실업(주)(19.14),165,중소기업,7,"108,263,819,455.00"
만호제강(주),116.12,113.23,"469,904,000.00","469,904,000.00",365.9,3.68,8.17,"108,344,798,000.00",0.9,-7.35,19.22,"4,021,025,000.00",425.26,"211,768,217,000.00",0.85,"1,114,569,560.00",하나은행투자신탁(18.77),143,대기업,3,"74,700,000,000.00"
(주)세아제강지주,"1,695.75","1,695.75","10,174,479,000.00","10,174,479,000.00",118.21,4.92,7.84,"1,019,945,419,000.00",1.16,-6.92,47.53,"27,440,931,000.00",175.2,"1,327,723,787,000.00",1.13,"1,538,498,020.00",이태성(14.82),24,대기업,4,"555,600,000,000.00"
현대제철(주),732.67,737.78,"98,452,984,000.00","98,452,984,000.00",44.48,8.77,5.61,"10,626,825,376,000.00",1.54,-0.71,89.54,"840,567,691,000.00",89.68,"14,376,622,667,000.00",6.04,"1,292,861,750.00",기아자동차(주)(17.27),"11,746.00",대기업,5,"7,606,409,745,000.00"
(주)휴스틸,400,400,"3,459,309,000.00","3,459,309,000.00",108.43,4.33,6.18,"230,035,816,000.00",0.79,8.59,47.81,"2,137,411,000.00",149.19,"387,903,904,000.00",-1.35,"634,867,270.00",박순석(27.72),576,대기업,6,"106,546,701,800.00"
한국주철관공업(주),117.93,141.52,"3,226,707,000.00","3,226,707,000.00",149.03,5.5,2.8,"106,895,082,000.00",2.14,6.99,20.89,"4,184,272,000.00",243.01,"120,331,768,000.00",0.2,"527,770,910.00",김길출(12.71),183,대기업,4,"258,785,675,000.00"
KISCO홀딩스(주),745.07,745.07,"2,753,230,000.00","2,753,230,000.00","20,321.25",,,"331,754,578,000.00",0.73,4.63,0.14,"11,828,126,000.00","20,321.25","14,428,669,000.00",1.85,"721,433,450.00",장세홍(34.97),17,대기업,2,"226,150,891,200.00"
(주)TCC스틸,-,-,,,69.25,6.97,7,"54,821,691,000.00",0.69,-9.47,178.29,"12,994,711,000.00",128.9,"317,235,565,000.00",17.76,"1,145,254,750.00",손봉락(18.92),275,대기업,6,"55,074,262,500.00"
동일산업(주),554.61,"1,104.61","2,678,906,000.00","2,678,906,000.00",558.03,6.41,6.15,"311,840,624,000.00",0.62,-1.26,13.81,"13,434,425,000.00",695.57,"304,359,238,000.00",3.16,"1,295,145,690.00",오순택(26.05),251,대기업,2,"202,262,931,000.00"
현대비앤지스틸(주),-,100,"1,524,359,000.00","1,524,359,000.00",146.57,4.68,5.69,"270,388,053,000.00",1.32,-4.09,63.51,"22,027,653,000.00",228.46,"660,800,160,000.00",7.03,"1,465,188,820.00",현대제철(주)(41.12),447,대기업,3,"192,052,418,800.00"
(주)영풍,"9,104.75","9,338.20","17,201,340,000.00","17,201,340,000.00",275.67,17.41,5.66,"1,706,244,734,000.00",0.68,8.07,24.88,"81,642,519,000.00",487.37,"1,154,667,772,000.00",3.85,"1,779,149,110.00",장세준(16.89),659,대기업,2,"1,959,930,560,000.00"
조일알미늄(주),15,15,"1,044,000,000.00","1,044,000,000.00",89.74,4.59,6.29,"109,640,476,000.00",1.4,0.61,64.15,"33,123,201,000.00",136.16,"273,427,164,000.00",19.59,"695,743,420.00",이영호(27.41),402,대기업,5,"113,100,000,000.00"
(주)풍산홀딩스,994.28,"1,159.99","9,088,723,000.00","9,088,723,000.00",406.01,5.46,10.21,"131,632,858,000.00",0.48,-2.83,10.89,"14,306,672,000.00",460.21,"112,149,238,000.00",1.09,"318,605,790.00",류진(34.87),345,대기업,3,"380,005,599,500.00"
코스모화학(주),-,-,,,19.24,9.77,7.01,"-106,430,579,000.00",0.71,-20.57,297.38,"-74,551,435,000.00",22.84,"96,237,734,000.00",-44.27,"543,716,010.00",코스모턴어라운드(유)(33.89),188,대기업,10,"53,980,198,200.00"
한일철강(주),-,309.79,"631,970,000.00","631,970,000.00",34.56,4.55,7.32,"139,409,347,000.00",0.41,-1.73,93.19,"4,409,878,000.00",49.79,"98,856,649,000.00",3.01,"890,600,440.00",엄정헌(14.03),116,중소기업,6,"51,000,000,000.00"
삼아알미늄(주),55,75,"825,000,000.00","825,000,000.00",54.9,4.8,4.04,"94,727,667,000.00",0.99,4.02,78.68,"1,010,773,000.00",107.55,"129,273,897,000.00",0.23,"487,826,030.00",日本동양알미늄(주)(33.40),284,대기업,6,"44,000,000,000.00"
동부제철(주),-,-,,,58.28,5.09,10.03,"-555,791,348,000.00",0.18,-3.81,"1,660.18","-88,810,885,000.00",82.93,"1,542,880,719,000.00",397.19,"2,229,596,410.00",한국산업은행(38.05),678,대기업,8,"368,657,995,500.00"
(주)NI스틸,50,50,"1,421,334,000.00","1,421,334,000.00",28.34,4.88,7.82,"58,779,680,000.00",0.65,-3.57,138.63,"10,223,144,000.00",40.01,"114,325,940,000.00",10.81,"635,144,110.00",문배철강(주)(38.23),193,대기업,4,"89,118,174,750.00"
고려아연(주),"7,961.37","7,961.37","150,231,040,000.00","150,231,040,000.00",328.18,22.74,5.12,"5,191,209,257,000.00",0.78,23.44,10.04,"537,489,126,000.00",583.58,"5,044,841,798,000.00",7.58,"3,647,752,570.00",(주)영풍(26.91),"1,406.00",대기업,2,"8,963,250,000,000.00"
신화실업(주),350,250,"303,720,000.00","303,720,000.00",128.64,2.04,4.58,"31,663,030,000.00",1.02,22.63,78.27,"576,365,000.00",168.31,"70,158,673,000.00",-0.18,"845,285,220.00",신정국(18.67),83,중소기업,5,"31,769,059,700.00"
(주)피에스엠씨,-,-,,,153.19,6.11,5.04,"-33,798,690,000.00",0.77,-40.49,45.84,"-2,983,740,000.00",199.27,"17,388,456,000.00",-10.32,"67,923,660.00",(유)에프앤티(6.46),231,중소기업,7,"28,463,757,735.00"
제일제강공업(주),-,-,,,80.39,5.8,5.76,"21,951,825,000.00",0.54,-17.16,64.77,"-1,083,305,000.00",97.67,"37,855,279,000.00",10.67,"901,316,170.00",최준석(13.78),32,중소기업,6,"39,076,852,300.00"
(주)포스코엠텍,50,25,"1,041,067,000.00","1,041,067,000.00",112.28,5.48,18.22,"21,722,691,000.00",0.78,-24.52,110.22,"2,501,060,000.00",125.92,"259,048,105,000.00",-0.68,"233,376,670.00",(주)포스코(48.85),"1,077.00",대기업,6,"127,634,884,695.00"
(주)흥국,100,150,"924,202,000.00","924,202,000.00",79.41,7.6,8.42,"34,982,768,000.00",0.86,-5.86,41.52,"2,913,815,000.00",137.7,"55,073,948,000.00",5.84,"573,686,960.00",류명준(13.55),101,중소기업,4,"60,935,731,720.00"
삼보산업(주),-,-,,,35.43,4.95,12.69,"19,308,731,000.00",0.65,-8.36,850.71,"-6,657,857,000.00",49.75,"302,752,880,000.00",28.55,"614,103,200.00",이태용(42.12),389,대기업,8,"35,350,000,000.00"
(주)이미지스테크놀로지,-,-,,,711.47,21.42,4.9,"14,311,023,000.00",1.3,-7.33,10.23,"1,355,505,000.00",909.86,"42,757,399,000.00",4.46,"700,940,970.00",김정철(28.36),44,중소기업,2,"62,196,628,080.00"
(주)대유플러스,-,-,,,33.39,15.01,27.58,"-4,186,116,000.00",1.55,-2.47,29.89,"1,153,620,000.00",51.46,"177,513,413,000.00",-0.26,"901,083,310.00",(주)대유홀딩스(21.47),132,대기업,5,"83,273,897,070.00"
(주)대창,-,-,,,43.4,3.96,4.79,"56,677,603,000.00",1.5,-37.06,148.38,"1,531,417,000.00",87.3,"371,558,721,000.00",0.77,"1,032,107,560.00",(주)서원(33.00),395,대기업,7,"90,867,077,503.00"
(주)포스코,"5,505.12","5,275.88","459,986,574,000.00","459,986,574,000.00",286.86,8.14,6.55,"42,943,049,526,000.00",1.64,-5.01,17.43,"1,785,045,916,000.00",434.99,"24,324,933,260,000.00",3.03,"1,466,771,180.00",CITIBANK.N.A(11.44),"17,310.00",대기업,2,"22,450,610,012,500.00"
대한제강(주),229.58,301.33,"7,426,750,000.00","7,426,750,000.00",155.66,6.69,12.92,"404,031,697,000.00",0.77,-1.31,36.62,"36,420,490,000.00",200.34,"843,242,879,000.00",7.78,"1,516,623,880.00",오치훈(18.38),431,대기업,4,"234,390,440,340.00"
(주)대양금속,-,-,,,39.55,4.87,5.1,"-59,776,616,000.00",0.76,20.31,505.75,"4,633,576,000.00",79.14,"146,247,517,000.00",36.22,"716,899,590.00",(주)한국스탠다드차타드은행(23.08),211,중소기업,9,"50,195,576,975.00"
부국철강(주),75,75,"1,500,000,000.00","1,500,000,000.00",653.42,4.79,7.81,"94,521,466,000.00",1.08,-15.36,10.35,"3,166,379,000.00",811.74,"140,175,192,000.00",2.61,"2,123,866,550.00",남상규(24.13),58,중소기업,3,"61,200,000,000.00"
한국특수형강(주),-,-,,,219.36,7.39,3.66,"25,354,175,000.00",0.4,-11.81,504.27,"4,061,512,000.00",426.37,"247,193,160,000.00",50.68,"686,647,670.00",유비제구차유동화전문(유)(18.35),370,대기업,7,"50,188,145,230.00"
